Temperatura,Personas,Electrodomesticos,Consumo_kWh
20.633363052304354,,9.0,42.126590119293496
19.549812583266263,1.0,20.0,50.13375675944103
26.72378777945959,2.0,13.0,44.9811676078615
18.79817692505756,5.0,16.0,61.22049784116696
29.06041524124565,5.0,19.0,76.84955195294788
24.581437543241368,5.0,11.0,52.682673194902115
23.267878942222282,3.0,6.0,37.569673327609394
21.13667641007339,4.0,13.0,
32.57593168319025,1.0,7.0,41.78697160587644
20.385660828214323,1.0,20.0,53.867445787912196
14.226774991815397,1.0,7.0,31.34998042446156
26.600159454809532,3.0,7.0,40.78462290552309
15.064320995982921,2.0,15.0,43.91812446745249
20.39460211899151,1.0,17.0,57.30837053286236
23.629427421179948,2.0,9.0,37.377428616592354
18.707338275613324,,15.0,57.09614640520908
18.28153820887542,3.0,6.0,39.77250061331371
22.800969917677627,5.0,16.0,64.78703318183757
23.179497326768082,2.0,7.0,35.3306147855792
,1.0,,44.23529642541568
13.053592804271702,,18.0,49.26666150545091
9.838340990020956,5.0,,46.393247209569914
22.414770137209047,2.0,,62.74512002191685
41.01301597018116,2.0,,
14.03733270727051,3.0,11.0,37.037287380397686
22.238615188718963,3.0,16.0,52.306662873948184
23.682960789525712,4.0,17.0,61.68652051571008
13.534632805974763,5.0,5.0,32.03076405910627
20.238909730464506,4.0,8.0,44.682002254641596
27.585423998321836,4.0,17.0,64.54370867177212
28.141854628988206,1.0,8.0,37.97352726324628
29.89599309449878,5.0,10.0,59.66785549092062
16.559753035029807,1.0,8.0,33.489246049058394
19.216890102724104,5.0,9.0,52.569020414113496
21.110150242339387,3.0,6.0,35.613650292946666
27.797621327784576,,20.0,69.13469278130486
25.464880208847084,5.0,14.0,66.08345378819898
25.038662907294167,,13.0,43.63611542649731
15.24092492801892,3.0,6.0,35.1833782590742
18.30750281652124,4.0,20.0,64.09419440819087
16.200537923605562,4.0,8.0,39.65701895818133
24.093588895231857,2.0,16.0,56.61095513508946
,2.0,16.0,50.46467597228833
17.50795860383834,5.0,16.0,
,2.0,17.0,62.93231142364093
23.788198027566057,2.0,12.0,46.53742259733744
21.708273840882043,1.0,13.0,45.109390279528036
31.375248426804156,1.0,5.0,41.07909256110332
23.73729399921227,1.0,17.0,52.396263504325326
19.22632511059154,1.0,19.0,47.95395171685236
13.73618980812192,1.0,14.0,34.83947489698932
26.655902443124013,2.0,13.0,52.04949782000003
28.639568205212985,5.0,10.0,53.795552911381925
16.007394683623037,3.0,9.0,39.711340008041404
21.543488900503068,3.0,5.0,31.790279900020394
29.10434255321848,2.0,5.0,43.39408561209771
22.572034578777167,4.0,11.0,45.106251488904455
29.617437547030324,3.0,9.0,
29.2681366596723,1.0,5.0,35.465650328198954
18.79488313829494,3.0,15.0,50.64960418967911
25.121282845022883,3.0,12.0,47.789465562434955
25.40102262148331,5.0,13.0,62.799848343462806
23.755197346832883,4.0,10.0,47.82579792168035
31.055362755239535,2.0,17.0,63.794842096062645
16.128229863068352,5.0,5.0,
12.442592687062465,3.0,5.0,28.284703908818003
17.339838417881825,5.0,17.0,58.04456645086786
18.978055438855332,1.0,10.0,34.48886705005679
24.08646672082514,1.0,10.0,44.54930939966481
17.95036292899896,1.0,7.0,29.42448242375557
26.814838924819206,2.0,20.0,63.480871229838876
,2.0,6.0,36.66084714102468
18.59674345960414,3.0,7.0,40.60306347920536
21.38480840874103,2.0,16.0,56.99920700308897
20.59836335121334,1.0,8.0,39.11988219227104
19.626326048069224,5.0,15.0,61.38042618508232
15.764246869552913,4.0,20.0,63.980848498996735
29.252352093622566,1.0,7.0,39.4774966482859
19.038263286223398,3.0,10.0,41.036585277840395
22.911496382786577,4.0,19.0,66.1085967270138
15.19459565925277,4.0,11.0,
20.672006583657637,4.0,19.0,58.65611825655876
20.12972335788633,2.0,12.0,46.002817606831854
24.562759487221083,1.0,14.0,53.235106928389015
17.033031743976874,4.0,14.0,
17.975114722025126,2.0,5.0,26.055402916825955
16.558333608678367,3.0,11.0,38.89678863721088
25.10088898496923,3.0,18.0,54.63559009202795
,2.0,9.0,38.6823957063754
18.358992465835836,4.0,10.0,48.02072387771192
24.810639056412395,5.0,16.0,63.832593781380076
22.028025964536646,4.0,10.0,48.73980091759672
23.485448265578295,4.0,15.0,67.33928135330808
25.5267946382907,4.0,9.0,50.707245720588496
15.177284744379765,5.0,20.0,64.2267503226861
24.299488857780524,2.0,16.0,52.08450840190842
27.522011486597407,2.0,15.0,54.13301343766433
19.05478007862104,1.0,12.0,138.82296114796665
22.78727306454121,3.0,7.0,40.23737334029922
22.11806476514625,2.0,16.0,52.41056514230115
18.311641288247486,,19.0,53.415885195750704
21.219493862409536,2.0,13.0,
17.884119732925278,3.0,8.0,37.19699878427643
14.04548295842893,2.0,16.0,41.14326061226363
24.807640049821295,4.0,10.0,53.55455045376785
32.03577328130595,4.0,13.0,67.13843750696394
27.250333882112578,3.0,15.0,58.17726965094318
31.27188813145035,1.0,11.0,44.14919962426368
27.85951701944537,2.0,19.0,62.988132766071004
19.459899451051044,1.0,6.0,28.971646409510814
24.38131862660203,5.0,16.0,64.6100239719549
25.94567409113425,4.0,,60.391620471992866
24.396206993791843,5.0,12.0,60.54606710699454
24.987357455245988,1.0,17.0,61.372961162535155
13.393688955289585,2.0,6.0,28.834968167185664
30.505254697115888,3.0,13.0,61.18332459872569
24.659598356915215,3.0,13.0,53.45107724781137
25.006436641210634,5.0,15.0,64.45462239272567
29.43422635489534,2.0,20.0,62.937507412470254
24.76516764545764,1.0,12.0,49.14998846093027
21.09796294935012,2.0,10.0,39.79652839435237
13.60854664475282,5.0,,
23.3180022516537,3.0,12.0,52.425443724109755
19.47311024667008,4.0,17.0,61.00077383517867
19.44701488876974,2.0,9.0,34.90275034836076
16.180092466242836,,17.0,51.067029950663425
24.15609253290065,3.0,10.0,47.19480472556566
,1.0,8.0,38.07134298070959
16.72412627219821,3.0,,34.84978967072737
22.29149246074906,3.0,18.0,62.86671156248704
26.59362740235599,4.0,19.0,68.72834651012003
23.619062953861793,4.0,16.0,58.7318884099978
24.575084466116632,4.0,11.0,51.81093490272912
19.07527187775856,2.0,5.0,31.456572003400776
22.606812362376974,3.0,13.0,51.39071014080416
22.52536695124486,3.0,7.0,39.17688857543891
29.15749501271567,,11.0,56.04503876123604
18.062738290533897,4.0,9.0,44.37268339862918
24.631155208457017,4.0,20.0,72.19058938535377
13.605686834813472,1.0,9.0,33.4506284509013
17.013100200916895,3.0,,52.64855366429295
,3.0,19.0,60.4368342774634
17.29664832753244,4.0,11.0,46.277075106758325
19.861077874449155,5.0,9.0,48.651539022960975
24.07503810233465,3.0,8.0,39.33371943149053
9.003984332579694,4.0,15.0,51.38855726702383
,3.0,16.0,51.06451199385836
19.190345905213178,1.0,18.0,49.05797614576439
19.428261802866007,2.0,15.0,45.66017750657875
24.370005783304936,3.0,9.0,44.536321582886906
21.16966438625027,4.0,20.0,70.19617650837651
23.034490896148796,1.0,15.0,50.389701145988255
19.385809501237038,2.0,8.0,34.69152546626388
23.102777327779464,4.0,12.0,48.688026927110315
20.611881063123132,1.0,18.0,50.051520719220754
27.08977409034471,2.0,18.0,60.321198054166246
21.638228098560756,1.0,18.0,51.900744658423044
,3.0,12.0,51.09350400307583
23.39949703828789,3.0,9.0,49.81773935060941
,4.0,17.0,62.35669743029317
22.755197471889456,1.0,15.0,44.88666907185364
21.584916682030595,2.0,6.0,35.74442371517052
20.590954142326467,2.0,15.0,49.0009798446276
23.011654913153777,2.0,12.0,50.62305927961101
26.424773039056817,5.0,20.0,68.72176037265648
16.28335432431487,3.0,12.0,41.61877815396211
11.927958730107099,4.0,18.0,55.05815192427102
29.18610398113203,5.0,14.0,61.498889280535
20.940599939608283,3.0,20.0,62.59516956894469
14.519304677986915,1.0,14.0,42.7613009490835
11.314816649398217,4.0,18.0,57.37895916348735
21.82201219853439,1.0,10.0,42.10635828613627
21.045305443512934,3.0,11.0,47.03079389771832
27.44747941957725,5.0,19.0,75.58264068110994
19.728534526177462,3.0,7.0,32.18036478714321
25.755144837427302,5.0,18.0,
30.251513378623834,2.0,5.0,33.88378350618165
18.384191125304987,3.0,14.0,47.99725378073147
28.210360488947675,1.0,16.0,56.778730105631105
23.16735025151025,3.0,15.0,50.54656684931706
18.653591180017713,4.0,5.0,37.12541013831908
16.733652290326773,2.0,14.0,47.48139927716356
,2.0,13.0,52.26985259848308
29.085653404389483,1.0,13.0,47.903502826497274
23.05562716262614,4.0,5.0,40.49645649662414
20.978943821642794,,16.0,51.765151654281034
18.68947257693312,3.0,15.0,51.79725795688708
19.01042866819678,1.0,6.0,24.11096941198383
19.092846123735672,3.0,11.0,45.50565216715075
35.116486129020814,3.0,7.0,50.01339090583454
16.875073792099045,5.0,15.0,55.301504189117274
33.78834435098619,5.0,13.0,68.58235104643866
24.19412387608557,2.0,10.0,46.26369965099279
21.640589025511993,4.0,14.0,57.3653917894546
23.182428973180716,4.0,20.0,66.83051170164984
18.482348342442958,1.0,12.0,40.46497865352417
26.665907361112016,2.0,5.0,35.586031026188124
18.867419366184574,2.0,7.0,30.49532517428139
22.975188258743724,4.0,14.0,53.62078073621518
15.759218698597074,3.0,12.0,41.38397282611028
19.164973088317954,2.0,8.0,35.66469325787919
19.469114970929205,4.0,6.0,39.315403166197044
22.777122401779007,2.0,17.0,54.8377477919384
25.98989870349806,5.0,7.0,52.16125606700953
26.17517808192339,2.0,13.0,47.38863472672109
30.174614180116045,,,59.378072090560664
22.70413177233213,2.0,18.0,58.56143953544738
15.730039420798873,,20.0,54.16789409120744
24.021238316894355,5.0,11.0,59.899221636568015
17.907275201876363,1.0,12.0,39.73599480633493
18.73664804548817,4.0,16.0,58.29738959569777
18.624811951918346,1.0,12.0,38.291893522160414
22.192505417120287,5.0,13.0,57.852871633692224
17.245453205314682,5.0,9.0,41.902770090663
18.8475072797438,4.0,10.0,46.98895374808214
21.53625324875745,1.0,20.0,58.889586363654765
29.632675657728846,1.0,17.0,53.29346137769072
18.72104774764405,5.0,10.0,53.27729923382036
20.720317726723767,,16.0,48.138067263009575
18.629850041300013,,19.0,52.823273626461585
19.824027814492588,4.0,5.0,39.70826160453208
23.783524434917272,2.0,8.0,39.46175926290675
24.84112514020616,1.0,8.0,43.77519162227591
31.04338917429868,1.0,16.0,56.23302548747674
30.206888798896472,2.0,6.0,43.39801378727225
21.162991523184225,5.0,15.0,55.65614575382426
24.275324609316105,3.0,10.0,49.04996905918582
18.822303242567237,5.0,17.0,62.03826365895279
24.156505533882598,1.0,17.0,52.29916480397353
,3.0,,53.20387700407047
21.180564571342142,3.0,16.0,61.8879270889626
19.80970468250563,2.0,8.0,117.21705595616126
18.86029777960619,4.0,20.0,66.4500191768977
16.045031582692697,4.0,6.0,36.790685102644225
15.8164231922244,1.0,15.0,42.39917386741674
17.970399163455262,1.0,9.0,37.5441577885576
22.055530573707518,3.0,7.0,39.14368938446545
12.907304170253994,5.0,9.0,45.9757733241104
12.453150183921705,5.0,13.0,49.90210057539494
24.259223654045584,3.0,10.0,46.74838979506023
21.218468169318644,1.0,17.0,52.30481209867823
15.134883164090887,3.0,12.0,39.388697874782174
16.240266869441196,2.0,,44.236280550832014
19.863863775267642,5.0,12.0,49.001020001862145
25.11317880415561,3.0,19.0,
25.35132734979259,4.0,17.0,62.15803943302573
21.181115946642286,5.0,17.0,64.80183438237894
26.054138046750296,5.0,14.0,64.82270712268871
25.376268430658694,1.0,8.0,39.6477860039645
21.29263571924698,1.0,10.0,166.93254426961457
21.26704339043557,3.0,19.0,61.33324829320631
19.189102152690715,1.0,5.0,
18.46454131193655,2.0,7.0,34.81562089683058
28.526962414117147,5.0,20.0,70.7282087274743
15.729613752727266,5.0,16.0,57.57532344860616
15.556666818026919,4.0,,56.021299113842986
21.63238180410873,5.0,7.0,47.73612735743343
,2.0,20.0,68.0149143366665
23.28454405743296,5.0,14.0,59.71588746227162
27.189521281884943,4.0,17.0,69.50070266993366
22.728579583097556,,11.0,45.095538221246684
11.359795799495192,2.0,9.0,
20.49913919261378,1.0,12.0,40.85670772927295
26.924814750445595,2.0,10.0,49.06906261604902
10.231047130283741,1.0,9.0,23.629201597276786
36.19524187685265,4.0,17.0,68.67500240105137
24.44983924381337,4.0,10.0,53.57996468078197
22.880429454811264,1.0,17.0,54.26469384037033
18.969742828882215,3.0,7.0,39.53985804603325
15.99307568515582,4.0,18.0,54.625152238455236
22.8577848566943,4.0,7.0,43.33391565419797
28.30076661777515,4.0,6.0,45.994901285474214
,4.0,12.0,39.69201710731926
26.2862214021913,2.0,14.0,53.959054461810595
29.700498999486594,1.0,14.0,53.31447723332666
29.4587633780058,,7.0,45.88749792281621
27.05404199520906,5.0,7.0,50.51080763273045
14.460858708588844,4.0,10.0,42.54894451770135
16.58585308854891,4.0,19.0,56.58261037699913
19.18069992411882,3.0,17.0,53.55658201402708
19.010989836324896,,11.0,43.50549668126459
17.309495411553307,4.0,15.0,54.15001334609285
20.45225138127127,1.0,,36.33783770674072
19.745765436068798,,14.0,53.72015660356099
13.169888512501142,1.0,10.0,30.88736562352407
18.01889889781509,5.0,15.0,57.03157185283871
34.38589131395425,4.0,11.0,65.38324396544301
18.538609781930376,3.0,10.0,43.315052568446625
20.588284063627167,1.0,5.0,35.7681169230861
25.950367846328835,5.0,9.0,52.84276245001531
27.530404116826894,5.0,5.0,43.38731082831944
24.19506765068606,,17.0,53.238470272098354
25.721154615864386,,10.0,55.34995528806245
33.57560440440714,3.0,11.0,55.314180507985775
27.49546976574775,3.0,12.0,52.83314062079284
2.9364739108483704,2.0,6.0,19.742879184981263
26.456623867605867,5.0,6.0,47.1228965187568
21.91240117264153,3.0,20.0,64.18803381597262
28.379040084051113,2.0,6.0,35.27303572323875
23.683011870661343,3.0,18.0,59.13977383782405
22.284909229675137,,15.0,53.63237312020503
14.650288744204506,4.0,17.0,
20.260270915316237,2.0,6.0,
30.092670452576044,3.0,20.0,71.71604479161249
23.11153055036676,4.0,14.0,55.249253605728136
26.063496735483067,2.0,15.0,
16.095247042624628,2.0,18.0,47.77765899599875
21.555222476696738,1.0,20.0,60.84522820305999
28.288092832252005,5.0,19.0,68.40655521482482
25.285850416266275,1.0,9.0,36.937234391630035
30.01832290331505,5.0,5.0,47.64165137042583
8.33769401746555,2.0,15.0,34.83348507542439
22.2169854120769,5.0,18.0,65.67150726568528
14.712317730371597,4.0,20.0,58.254070273075904
27.787931826652894,3.0,20.0,71.32215876450634
25.090716976843346,4.0,,64.07014823761163
26.628909920916094,1.0,16.0,48.59898267902157
21.779953217813812,5.0,14.0,54.79246656809911
24.55887569260986,3.0,,36.95064392892636
17.78119159416154,5.0,10.0,50.61508961317149
18.870056469383382,5.0,16.0,62.12775550304248
24.966195914322213,4.0,5.0,45.117592029949144
15.710372558121527,5.0,7.0,41.99935391215955
24.817989906117568,3.0,11.0,45.90594976111705
26.969657389670157,1.0,6.0,35.717211082360265
35.258862282819635,1.0,20.0,66.17012290499585
26.0493943006309,2.0,15.0,55.48312787627539
,2.0,6.0,33.6331101288745
17.13233079029572,2.0,6.0,32.164663877203054
20.623100322992887,3.0,16.0,57.68687921986413
18.948088262739926,3.0,5.0,34.15689522775594
21.298524411653375,2.0,20.0,58.15530339620921
25.26885935375048,2.0,17.0,56.77939312644802
26.228381988908836,2.0,10.0,42.723131666547
24.76435092523268,4.0,,
24.12477709421133,,17.0,57.777379905973284
30.84332316997355,5.0,6.0,52.064513311752016
23.3128091519942,,15.0,53.169031261611906
17.72693509957304,1.0,5.0,26.84091852389202
12.311271429846961,4.0,19.0,56.47642952524336
26.613628259237515,3.0,13.0,55.58193798564947
23.04309515522514,3.0,7.0,40.921073108860405
26.6643098841476,3.0,14.0,61.217206225089775
22.34742260777913,2.0,12.0,50.44315979839468
,5.0,13.0,55.26501938470749
24.418945857594476,4.0,14.0,52.00191548848301
19.715793680218397,3.0,,41.2733923325352
30.722511549498318,1.0,14.0,52.11956064015366
29.5420496512033,1.0,15.0,52.58664172106403
11.660593345821066,1.0,12.0,34.39999984964315
28.41716007110146,,5.0,50.493201386003975
19.99075522090494,1.0,15.0,45.303571411698904
22.515318780711034,1.0,17.0,52.35129844821628
28.14014340056149,3.0,12.0,49.98460454182078
24.386918901282993,1.0,5.0,30.002787660141504
15.64661349848837,1.0,9.0,
18.97710161231565,3.0,8.0,41.881572100793214
11.71353229744319,3.0,14.0,44.63350497857214
9.977635889805004,4.0,13.0,
9.80240891315757,4.0,12.0,40.08553663799678
,1.0,14.0,52.08495928233707
22.36777580245746,5.0,19.0,70.79555730090833
22.101150930153512,2.0,13.0,47.780595579626144
9.592207125334218,2.0,19.0,45.67782933252451
20.176675610838497,4.0,14.0,55.928403469344886
34.5698941399842,3.0,18.0,76.83702725928617
30.60515568330019,4.0,18.0,67.82747161583468
21.663901910904528,5.0,9.0,51.817766330043746
19.937982403821895,1.0,19.0,49.39908766070447
16.283332733948527,1.0,14.0,42.261589687339665
24.150091665835895,1.0,15.0,49.29780342324989
23.215428125499667,5.0,17.0,66.99430414585215
18.96643305514664,4.0,14.0,51.431651689835654
20.814805474483308,2.0,18.0,55.98936365768025
,1.0,18.0,61.094603756746515
21.080451341851525,5.0,13.0,59.18442803279828
21.734325302172675,4.0,20.0,66.13687112432935
15.231990997295512,2.0,14.0,
27.696985980516555,5.0,8.0,50.16463148025085
28.453340443689235,4.0,6.0,
26.25649899598379,5.0,15.0,59.362864442820474
,4.0,9.0,47.78118468080184
26.38469269266556,4.0,12.0,
29.247445148657924,4.0,20.0,72.29175309602417
19.593783563035164,5.0,7.0,39.26118492347493
10.317429776781784,5.0,5.0,31.620576812961648
23.66310505538226,3.0,16.0,53.75606772784861
26.629634058144973,4.0,13.0,56.290727594839325
22.44432875967452,4.0,7.0,42.862704739892486
24.026275151125734,5.0,18.0,69.18712520268271
29.14090889906415,5.0,8.0,49.14975295858925
24.570123617286306,5.0,11.0,59.17135925251094
22.03533633752482,4.0,13.0,54.99622974303072
21.706498346398654,4.0,20.0,68.50468125177416
27.48439986261834,5.0,6.0,49.955341941915876
23.931764873518713,3.0,5.0,46.92197798117941
30.559320453235127,4.0,19.0,69.59538101259771
19.799375611231508,4.0,7.0,41.71762053935498
19.18327026576204,5.0,15.0,63.64550693404529
14.848818118213124,,11.0,45.62428796991603
11.86371369735229,3.0,16.0,51.872862282770775
22.53371402219285,5.0,20.0,74.7271136278362
23.500095358068606,4.0,6.0,44.696514862384745
8.360958572484998,3.0,13.0,37.89123804974065
22.192844443040254,3.0,16.0,52.64949390402517
22.477028168180773,2.0,5.0,
27.906275934580805,2.0,8.0,
23.125920776680097,4.0,13.0,51.44154880309375
